2,0.338433,0.499922
10,0.378471,0.542615
11,0.380573,0.538016
12,0.380730,0.538080
9,0.820586,0.913839
5,0.602531,0.725951
7,0.497439,0.615574
0,0.540418,0.679383
22,0.398790,0.588795
19,0.729117,0.835807
18,0.897136,0.986844
13,0.605420,0.705432
20,0.364869,0.569238
8,0.370966,0.534309
26,0.495313,0.635217
17,0.400300,0.622139
24,0.591461,0.698711
23,0.399028,0.547465
6,0.560664,0.677944
14,0.568690,0.742815
30,0.399223,0.564579
16,0.617966,0.751960
21,0.783381,0.895940
25,0.487204,0.692462
1,0.659113,0.760294
35,0.696760,0.807771
36,0.571608,0.697831
3,0.378174,0.537781
32,0.397311,0.583827
37,0.567969,0.672877
31,0.358778,0.546745
27,0.382315,0.530722
34,0.631139,0.787718
40,0.564974,0.705044
46,0.841690,0.945361
38,0.487627,0.615898
49,0.394158,0.572718
15,0.476973,0.648709
42,0.622773,0.731477
33,0.412623,0.635847
50,0.421058,0.580206
29,0.559396,0.699194
48,0.419946,0.592353
4,0.429270,0.624112
41,0.591228,0.709047
28,0.457546,0.651421
43,0.416542,0.571185
57,0.500658,0.614384
51,0.692366,0.818160
52,0.350512,0.513769
61,0.348368,0.527449
62,0.659369,0.779204
54,0.419614,0.572102
47,0.443492,0.639274
44,0.601950,0.789657
45,0.538047,0.812503
58,0.398211,0.548775
53,0.635625,0.835174
63,0.412380,0.566722
55,0.551099,0.761328
39,0.428323,0.644704
56,0.450597,0.591231
59,0.515752,0.627820
60,0.528651,0.693345
75,0.384257,0.539626
76,0.403521,0.572421
66,0.740692,0.851389
79,0.703506,0.816219
71,0.858915,0.952778
67,0.424935,0.572482
74,0.555087,0.664858
68,0.704499,0.854969
73,0.522672,0.643814
70,0.430616,0.577937
69,0.366593,0.559592
82,0.454466,0.583260
77,0.593178,0.694654
84,0.460753,0.621962
89,0.799127,0.900028
85,0.809520,0.906931
83,0.853429,0.953494
78,0.684157,0.925032
64,0.608887,0.874246
88,0.497605,0.614411
72,0.680945,0.835855
91,0.375385,0.571130
87,0.379729,0.537816
94,0.658503,0.751828
97,0.503907,0.619955
90,0.585931,0.712752
93,0.379384,0.524552
98,0.762279,0.860914
65,0.505380,0.708779
104,0.509357,0.640203
95,0.610140,0.720003
99,0.704136,0.819744
96,0.436048,0.561029
81,0.419330,0.594994
107,0.587931,0.698404
101,0.420876,0.562589
92,0.581445,0.793538
100,0.873000,0.964872
105,0.405697,0.566822
108,0.518601,0.631695
115,0.335183,0.510507
102,0.537839,0.661896
103,0.759228,0.851507
112,0.473531,0.628048
116,0.528503,0.641027
86,0.506895,0.738477
111,0.415933,0.560556
124,0.384355,0.539638
110,0.507374,0.652343
106,0.393157,0.546799
122,0.409584,0.578928
125,0.854659,0.949192
114,0.378083,0.538823
127,0.341065,0.540804
80,0.489205,0.688286
109,0.444880,0.695309
113,0.493782,0.706944
117,0.418746,0.595599
121,0.478568,0.637092
120,0.812582,0.914155
118,0.593399,0.774319
119,0.447315,0.618213
126,0.544625,0.787683
123,0.410046,0.597656
139,0.410348,0.582864
140,0.594335,0.719778
143,0.518710,0.636686
134,0.671975,0.781363
133,0.715955,0.811526
136,0.485694,0.605057
141,0.697623,0.809733
