0,0.411451,0.555529
1,0.308981,0.489012
2,0.317713,0.475805
8,0.330136,0.484032
9,0.312781,0.482826
3,0.296180,0.474553
20,0.333962,0.499340
21,0.476453,0.594959
12,0.616651,0.725252
10,0.418896,0.547262
16,0.307451,0.493376
11,0.527681,0.635559
6,0.301406,0.483615
14,0.354265,0.505402
7,0.515097,0.625375
15,0.393245,0.534230
28,0.310507,0.489730
17,0.713787,0.820688
30,0.368287,0.551216
4,0.537175,0.646576
18,0.325082,0.489100
19,0.732436,0.821353
5,0.389268,0.527995
24,0.353642,0.515895
25,0.713633,0.808697
29,0.300429,0.484779
22,0.607803,0.754969
36,0.504349,0.629801
23,0.482296,0.603161
13,0.344391,0.531422
31,0.296994,0.484415
44,0.392447,0.527640
40,0.366615,0.512621
26,0.362587,0.503178
34,0.596569,0.710291
27,0.377715,0.512554
37,0.324211,0.493190
38,0.596537,0.696547
42,0.390986,0.546850
43,0.489744,0.610101
45,0.734001,0.816599
52,0.312507,0.487376
32,0.309234,0.479136
35,0.595164,0.695327
54,0.775303,0.866334
39,0.304339,0.492138
41,0.332461,0.518776
48,0.413243,0.577930
50,0.536457,0.651704
51,0.473025,0.586297
33,0.351425,0.502308
46,0.537923,0.640986
53,0.299760,0.483769
58,0.676143,0.787489
55,0.337458,0.517426
56,0.348237,0.495541
62,0.314421,0.482840
47,0.418289,0.555948
59,0.388041,0.541616
60,0.306891,0.474708
49,0.574247,0.730242
57,0.474646,0.601778
63,0.496425,0.609288
61,0.309800,0.499132
72,0.339556,0.494044
70,0.782577,0.865335
64,0.411955,0.537861
66,0.310227,0.473681
76,0.425529,0.553566
73,0.575549,0.675749
71,0.304707,0.481382
77,0.675675,0.768447
80,0.488896,0.633457
74,0.510024,0.643549
68,0.555957,0.657374
78,0.319603,0.482352
65,0.360540,0.534321
67,0.528847,0.657562
82,0.377868,0.513988
81,0.613493,0.729300
79,0.491915,0.618852
86,0.314581,0.479991
92,0.343255,0.490100
75,0.309443,0.487222
88,0.616418,0.712296
84,0.490448,0.613566
83,0.319975,0.489136
90,0.303911,0.485271
85,0.681519,0.779939
94,0.343432,0.506375
96,0.680114,0.783108
69,0.473005,0.613361
87,0.315212,0.497689
93,0.556955,0.656458
98,0.587287,0.688828
100,0.460648,0.586165
101,0.330603,0.489352
106,0.339950,0.505031
97,0.315158,0.506566
89,0.298219,0.468999
108,0.316678,0.505237
91,0.360577,0.533275
109,0.500019,0.619707
104,0.576690,0.691981
95,0.326374,0.516046
114,0.302971,0.470895
102,0.348174,0.494248
99,0.492922,0.607441
112,0.351500,0.532259
116,0.349942,0.514511
107,0.460079,0.606181
118,0.355524,0.506843
110,0.378787,0.519594
105,0.398930,0.530890
115,0.354855,0.553037
103,0.337002,0.488451
120,0.298104,0.472297
119,0.746511,0.853042
113,0.556221,0.661968
122,0.504769,0.619798
117,0.350512,0.519583
111,0.424148,0.585083
124,0.311695,0.480001
126,0.342995,0.495081
127,0.525240,0.632040
121,0.296650,0.475934
123,0.694102,0.788128
125,0.673836,0.767191
138,0.827868,0.909531
134,0.381397,0.535550
139,0.387491,0.522507
128,0.354339,0.498943
144,0.353240,0.506679
129,0.464462,0.600566
146,0.364689,0.522443
142,0.309525,0.481291
147,0.380966,0.516290
143,0.880261,0.988079
132,0.557792,0.691298
133,0.538613,0.651868
140,0.432636,0.560201
152,0.400678,0.531005
141,0.748351,0.837107
145,0.317737,0.481072
136,0.310137,0.471261
130,0.321275,0.478552
150,0.340787,0.495467
151,0.353142,0.508379
135,0.442419,0.561236
148,0.387403,0.538952
149,1.001314,1.102302
156,0.343139,0.503884
137,0.592753,0.694148
131,0.517765,0.625328
166,0.295716,0.482359
167,0.361695,0.513245
154,0.309274,0.471993
153,0.482811,0.607573
155,0.394017,0.572946
170,0.344068,0.494373
172,0.836541,0.915118
160,0.331859,0.497553
162,0.296873,0.483849
173,0.465785,0.584375
171,0.334520,0.484206
158,0.582176,0.690588
168,0.323766,0.494173
157,0.465368,0.643587
178,0.540266,0.650958
163,0.364810,0.512566
161,0.568257,0.668686
176,0.532832,0.639288
182,0.374226,0.522234
183,0.333675,0.490367
177,0.303148,0.469321
186,0.351391,0.499568
174,0.527755,0.632393
175,0.587169,0.695806
164,0.311844,0.474999
169,0.327401,0.487882
190,0.887866,0.966137
159,0.315458,0.486178
180,0.548458,0.654996
181,0.624456,0.733235
184,0.355901,0.511736
188,0.708786,0.800250
165,0.295108,0.468631
179,0.456258,0.605056
185,0.482500,0.608384
187,0.326981,0.512196
189,0.337072,0.494951
191,0.426145,0.558418
202,1.277607,1.357986
203,0.709649,0.806998
192,0.572914,0.678684
194,0.302441,0.477242
200,0.335134,0.506698
206,0.350141,0.500135
198,0.316359,0.490295
193,0.664629,0.758121
204,0.490322,0.599986
205,0.407604,0.587549
210,0.904146,1.011412
201,0.303528,0.476321
214,0.545039,0.647125
196,0.318833,0.497242
208,0.713148,0.804510
207,0.425837,0.562047
195,0.441230,0.572020
212,0.473743,0.613956
199,0.395938,0.580104
197,0.425099,0.561929
211,0.520296,0.644970
213,0.415453,0.554726
226,0.499487,0.612407
218,0.459834,0.580732
219,0.782025,0.874399
220,0.324324,0.484892
221,0.440616,0.580430
215,0.300293,0.479144
232,0.318194,0.478049
222,0.321685,0.487490
223,0.740501,0.829624
209,0.348589,0.526607
224,0.317541,0.501177
225,0.565124,0.666058
228,0.359463,0.517881
234,0.318437,0.486308
229,0.397164,0.529912
216,0.474081,0.601633
230,0.462354,0.589308
231,0.555084,0.709049
238,0.308272,0.482605
227,0.564920,0.689196
240,0.641818,0.747294
241,0.728736,0.817860
233,0.340770,0.542244
217,0.587983,0.717600
236,0.449532,0.571850
239,0.309043,0.477239
242,0.303149,0.483942
252,0.469645,0.595201
243,0.599164,0.702868
253,0.441599,0.561064
235,0.311775,0.476275
250,0.570458,0.709718
244,0.340782,0.506496
246,0.354661,0.521491
248,0.326834,0.483782
249,0.713673,0.819856
237,0.408247,0.537240
251,0.320849,0.488365
254,0.348417,0.531565
255,0.313035,0.475068
245,0.304591,0.493987
