5,nan,nan
9,0.525137,0.635843
7,0.479130,0.618233
14,57.813274,57.815624
6,0.412945,0.544543
11,0.507684,0.634995
0,0.422068,0.560079
1,0.463295,0.588402
12,0.670334,0.946877
15,0.409585,0.581563
10,0.483442,0.633894
4,0.868959,0.953574
20,0.994642,1.061819
21,0.568512,0.677704
29,nan,nan
19,0.390948,0.540740
27,nan,nan
28,nan,nan
32,1.169215,1.229845
26,0.403137,0.564156
35,nan,nan
2,0.759628,0.951421
31,57.813486,57.815839
33,0.520508,0.633818
34,0.454510,0.579025
25,0.530193,0.770323
17,0.633237,0.861717
3,0.459226,0.712383
42,nan,nan
43,0.696012,0.836653
37,0.678852,0.773473
30,0.903961,0.980025
40,0.429928,0.562376
8,0.889292,0.963735
16,0.977387,1.196316
36,0.594324,0.706174
51,nan,nan
48,0.592846,0.689519
45,0.580846,0.723241
53,nan,nan
55,nan,nan
49,0.425536,0.555644
18,0.486465,0.751701
52,0.849268,0.934711
50,0.615447,0.706384
60,nan,nan
61,nan,nan
38,0.527012,0.745226
58,0.676561,0.754793
56,0.614574,0.715578
41,0.394270,0.537958
62,0.398400,0.538167
47,0.342981,0.530854
54,0.635879,0.743193
57,0.475090,0.599188
23,0.582296,0.867342
22,0.362532,0.520846
46,0.944867,1.063483
59,0.659381,0.949324
44,57.813486,57.815839
24,57.813078,57.815428
63,57.813078,57.815428
13,57.813274,57.815624
39,0.950365,1.084112
76,nan,nan
78,nan,nan
73,0.551523,0.668248
65,0.588445,0.678655
69,0.628832,0.817415
80,0.486418,0.597478
74,0.572904,0.725865
68,0.709324,0.796382
87,nan,nan
66,0.650108,0.746482
79,0.522881,0.797557
67,0.371690,0.537394
91,nan,nan
85,0.730432,0.818285
92,1.081571,1.156463
90,0.415593,0.612980
64,1.129657,1.390372
88,0.800354,1.108145
95,1.018995,1.082207
93,0.750403,0.834801
77,0.605443,0.860168
98,0.510312,0.633131
89,0.415384,0.585461
97,0.460896,0.588966
103,nan,nan
104,nan,nan
81,0.609427,0.908485
99,1.020551,1.230727
107,0.631669,0.723024
86,0.389385,0.537988
71,0.572241,0.912885
72,0.695218,0.776446
108,0.419639,0.554096
96,0.770476,0.853349
113,0.422831,0.560934
105,0.646041,0.735637
102,0.765385,0.853194
116,nan,nan
111,0.582452,0.711006
117,0.668749,0.759786
118,0.550600,0.675102
120,nan,nan
121,0.773259,0.861465
94,0.582118,0.673459
115,0.411733,0.574813
101,0.701710,0.892626
114,0.511551,0.849562
106,0.563248,0.660304
127,nan,nan
110,0.483593,0.716437
123,0.629728,0.980642
109,0.544682,0.651637
125,0.499235,0.626673
124,0.530383,0.654256
112,57.813486,57.815839
100,57.813486,57.815839
119,0.949957,1.083578
126,57.813078,57.815428
122,57.813078,57.815428
82,57.813078,57.815428
70,57.813274,57.815624
84,57.813078,57.815428
83,57.813274,57.815624
75,57.813078,57.815428
131,nan,nan
143,nan,nan
137,nan,nan
146,nan,nan
133,0.473147,0.619395
129,0.866486,0.954269
141,0.645722,0.728800
128,0.505883,0.635537
140,0.518337,0.655908
135,0.433946,0.569258
132,0.621778,0.712740
153,nan,nan
150,0.424822,0.588884
151,0.980431,1.046075
155,0.516490,0.621543
158,nan,nan
142,0.746241,0.829352
160,nan,nan
161,nan,nan
148,0.667232,0.989077
145,0.492896,0.606750
164,nan,nan
130,0.515367,0.786269
166,57.813078,57.815428
167,nan,nan
163,0.889387,0.959843
169,0.513722,0.677014
162,0.495448,0.611504
170,2.005396,2.077815
172,0.802157,0.892037
173,0.470977,0.593890
154,0.753185,1.083259
157,0.395171,0.549663
176,nan,nan
177,nan,nan
156,0.458231,0.579919
175,0.936045,1.028597
152,0.686951,1.019883
178,0.424046,0.567936
180,0.620092,0.712862
139,1.250568,1.570047
183,0.439619,0.571320
185,nan,nan
174,0.405792,0.579522
165,0.895348,1.198112
182,0.343995,0.513761
188,0.477110,0.602116
190,0.565104,0.663442
191,0.408182,0.601422
181,0.444106,0.574165
187,0.747789,1.077096
171,1.372026,1.484295
184,0.539303,0.762135
186,0.502429,0.615429
189,1.061445,1.278097
168,0.583075,0.676552
144,57.813486,57.815839
159,57.813486,57.815839
179,57.813274,57.815624
149,57.813078,57.815428
147,1.193716,1.252822
138,57.813274,57.815624
134,0.950365,1.084112
136,0.763971,0.839807
194,nan,nan
206,nan,nan
207,57.813078,57.815428
210,nan,nan
211,nan,nan
201,0.348988,0.523605
203,0.383436,0.557565
208,0.428540,0.564205
205,0.947967,1.020066
192,0.884224,0.987985
197,0.341145,0.508141
216,nan,nan
218,nan,nan
204,0.699329,0.799211
202,0.721679,0.801204
217,nan,nan
223,0.428154,0.555612
220,0.802146,0.879361
193,0.583804,0.693936
213,1.012435,1.080508
219,0.624648,0.730823
212,0.887968,0.960859
209,0.352218,0.516951
228,0.395410,0.541568
225,0.649272,0.762474
232,nan,nan
230,0.457503,0.623426
231,0.950153,1.083796
226,0.871729,0.940216
221,0.715182,0.793334
233,0.460597,0.593774
227,0.597992,0.695523
199,1.882849,2.197706
236,0.343382,0.540223
234,0.723503,0.819470
239,0.605204,0.729049
215,0.459697,0.680897
238,0.464092,0.641740
242,0.984025,1.094521
240,0.733970,0.825326
247,nan,nan
222,0.878809,1.324485
244,0.906661,1.000897
246,0.909734,1.052101
243,0.369796,0.533621
249,0.545247,0.731237
248,0.446599,0.577161
224,0.547547,0.871461
214,0.727495,0.806391
