0.800522, 0.868464
0.431480, 0.543494
0.404932, 0.541806
0.582631, 0.667425
1.512155, 1.562344
0.439362, 0.543564
0.877250, 0.933987
0.422225, 0.533778
0.459185, 0.552983
0.873270, 0.921187
0.582116, 0.676618
0.768286, 0.883364
0.993929, 1.047725
0.490299, 0.576350
0.300311, 0.439415
0.487379, 0.589640
0.484938, 0.567703
0.463633, 0.551220
0.548065, 0.637084
0.679628, 0.769190
0.375763, 0.456023
0.526084, 0.619906
0.469029, 0.576557
0.320844, 0.454344
0.434254, 0.588656
0.380108, 0.540588
0.545392, 0.628403
0.325065, 0.416399
0.625652, 0.708121
1.136146, 1.199877
0.420844, 0.537177
0.340806, 0.432787
0.400703, 0.494861
0.637657, 0.726235
0.441486, 0.533916
0.662713, 0.739672
0.711026, 0.776366
0.595757, 0.671610
0.414058, 0.514374
1.603199, 1.651896
0.341867, 0.452679
0.698495, 0.754562
0.459817, 0.549839
0.363160, 0.495114
1.167730, 1.230898
0.407645, 0.493524
0.787648, 0.861084
0.349132, 0.439067
0.515899, 0.620792
0.686312, 0.763420
0.410600, 0.536604
0.612941, 0.692575
0.315458, 0.427499
0.360171, 0.443339
0.424514, 0.542439
0.568897, 0.649385
0.391736, 0.473203
1.612000, 1.663816
0.374132, 0.518757
0.709736, 0.767516
0.358567, 0.449251
0.381638, 0.471473
0.377793, 0.481069
0.342610, 0.458115
0.347231, 0.471149
0.715768, 0.792185
0.421994, 0.538217
1.392797, 1.448296
0.368198, 0.508201
0.536266, 0.649292
0.483336, 0.594637
0.455893, 0.550301
0.313560, 0.430387
0.477528, 0.593363
1.401442, 1.467751
0.364135, 0.501459
0.876417, 0.947357
1.152766, 1.220108
0.421669, 0.544443
0.534812, 0.627786
0.417670, 0.532207
0.758512, 0.830605
0.356319, 0.449159
0.495252, 0.590188
0.729963, 0.805908
0.347921, 0.447824
0.509356, 0.621852
0.602876, 0.682373
0.358310, 0.474048
0.364623, 0.485130
0.815654, 0.875820
0.662138, 0.738429
0.373060, 0.461887
1.281752, 1.350941
0.656877, 0.728922
0.521098, 0.605071
0.383612, 0.468393
0.503603, 0.592930
0.469154, 0.544842
0.451251, 0.567088
0.783850, 0.850199
0.362606, 0.489440
1.403252, 1.467476
0.356084, 0.492048
0.513123, 0.621811
0.419342, 0.543676
0.385520, 0.510808
0.606303, 0.700464
0.379738, 0.497127
0.542854, 0.638500
0.690105, 0.757432
0.547504, 0.650318
0.421788, 0.512556
0.464720, 0.558741
0.376026, 0.518315
0.372700, 0.499350
0.559187, 0.651713
0.381882, 0.502442
0.341621, 0.431499
0.352997, 0.440836
1.153540, 1.215178
1.527810, 1.580135
0.397332, 0.522325
0.408074, 0.500213
0.347064, 0.436477
0.405917, 0.532676
0.715676, 0.803398
0.428793, 0.508327
0.388881, 0.528181
0.612817, 0.709294
1.295876, 1.359633
0.773748, 0.842503
1.507880, 1.556720
0.380197, 0.469608
0.440810, 0.562220
1.464513, 1.516335
0.483406, 0.574861
0.561790, 0.659251
0.564941, 0.664875
0.362298, 0.480095
0.351724, 0.445167
0.535521, 0.610699
0.376870, 0.456951
0.558449, 0.656111
