0.322912, 0.451703
0.581078, 0.667738
0.409848, 0.515182
0.621903, 0.705075
0.312404, 0.432554
0.692367, 0.771307
0.605257, 0.690464
0.304538, 0.426492
0.366349, 0.491039
0.305851, 0.427355
0.308712, 0.429255
0.611230, 0.695209
0.327739, 0.454018
0.538840, 0.631937
0.366759, 0.475087
0.730537, 0.807788
0.340035, 0.480660
0.627405, 0.709659
0.363204, 0.477277
0.435389, 0.536946
0.304875, 0.426691
0.546606, 0.633608
0.557253, 0.646407
0.310845, 0.432402
0.560963, 0.650694
0.304583, 0.426406
0.877683, 0.951977
0.772187, 0.845118
0.777064, 0.849162
0.306764, 0.427718
0.710369, 0.787697
0.309887, 0.434170
0.718314, 0.793974
0.630419, 0.707412
0.319601, 0.438434
0.329479, 0.448967
0.615056, 0.699151
0.310724, 0.437147
0.581309, 0.668987
0.309070, 0.430342
0.304597, 0.427399
0.365926, 0.477265
0.314189, 0.443006
0.373366, 0.486892
0.896979, 0.963434
0.343328, 0.457177
0.859610, 0.927579
0.788229, 0.860977
