0.761621, 0.822901
0.711826, 0.775589
0.727381, 0.789435
0.810805, 0.863930
0.521819, 0.587393
0.924307, 0.981533
0.765873, 0.826792
0.472318, 0.589669
0.557711, 0.697439
0.298115, 0.389514
0.477814, 0.594734
0.530986, 0.653749
0.409852, 0.519995
0.532769, 0.660513
0.484046, 0.608406
0.635206, 0.705601
1.040382, 1.093482
0.380633, 0.461941
0.515406, 0.638595
0.736991, 0.800216
0.398903, 0.482755
0.529899, 0.608608
0.507420, 0.630770
0.565849, 0.701224
0.968644, 1.031301
0.512776, 0.634969
0.511553, 0.634323
0.489473, 0.612315
0.451213, 0.523651
0.586443, 0.660594
0.619289, 0.685523
0.487386, 0.603702
0.474717, 0.591292
0.414397, 0.500035
1.104975, 1.163592
1.259082, 1.316025
0.469043, 0.587285
0.533290, 0.662781
0.379481, 0.462008
0.526028, 0.607068
0.514452, 0.641772
0.686570, 0.762036
0.453185, 0.567789
0.499825, 0.631910
0.736608, 0.803513
0.516080, 0.588711
0.552668, 0.683804
0.583990, 0.652454
0.740493, 0.804851
0.491748, 0.610855
0.813089, 0.876516
0.623640, 0.762984
0.754243, 0.823333
0.629576, 0.765025
1.045763, 1.104808
0.557525, 0.683969
0.518661, 0.644574
0.514204, 0.636288
0.556837, 0.685965
0.367602, 0.458485
0.611740, 0.682484
0.639435, 0.783402
0.499659, 0.621230
0.554512, 0.680838
0.996561, 1.050266
0.481191, 0.570308
1.273793, 1.327423
1.324791, 1.382085
0.883525, 0.944377
0.483242, 0.599737
0.490632, 0.610388
0.495485, 0.616450
0.454690, 0.566810
0.512554, 0.639440
0.508950, 0.583542
0.507943, 0.579946
0.487144, 0.604498
0.554437, 0.688922
nan, nan
nan, nan
nan, nan
0.630768, 0.769558
0.502468, 0.613008
0.563231, 0.689493
nan, nan
0.518256, 0.593684
0.508781, 0.631453
0.598819, 0.729676
1.190040, 1.243289
nan, nan
nan, nan
0.468276, 0.578753
0.519767, 0.645505
0.608532, 0.733590
0.772697, 0.837482
0.394910, 0.508048
nan, nan
nan, nan
0.710067, 1.058267
0.831863, 0.892945
0.612492, 0.740365
0.614289, 0.752212
nan, nan
nan, nan
0.534625, 0.653714
0.539826, 0.665113
0.627058, 0.694841
nan, nan
0.499845, 0.595795
nan, nan
21.132473, 21.148561
0.437343, 0.553567
0.487602, 0.606647
0.902779, 0.962062
0.527541, 0.654569
0.589529, 0.717455
nan, nan
0.465294, 0.580810
nan, nan
0.412096, 0.520209
nan, nan
nan, nan
0.489489, 0.604710
0.963919, 1.059886
nan, nan
0.508722, 0.628704
nan, nan
0.573848, 0.695808
0.433546, 0.516681
0.306253, 0.396756
0.684414, 0.748534
0.543196, 0.681178
0.602474, 0.717822
0.597727, 0.733276
0.627443, 0.695892
0.409650, 0.496344
0.360669, 0.451422
0.551164, 0.659372
0.561624, 0.670908
0.597578, 0.706869
0.693467, 0.762003
0.358799, 0.440756
0.372598, 0.461145
0.743284, 0.873163
0.540621, 0.648649
0.647264, 0.756842
0.529224, 0.611615
0.425898, 0.513465
0.327395, 0.418652
0.475927, 0.596164
0.731555, 0.833431
0.384852, 0.477202
0.624159, 0.744800
0.434146, 0.520533
0.337904, 0.431381
0.517694, 0.641169
0.557414, 0.667484
0.357816, 0.449486
0.557613, 0.678053
0.402593, 0.487439
0.488096, 0.575327
0.557793, 0.676971
0.523649, 0.634907
0.611172, 0.717578
0.390235, 0.478729
0.360150, 0.455122
0.769907, 0.857221
0.788608, 0.892028
0.638502, 0.745094
0.687923, 0.803376
0.588595, 0.667238
0.471888, 0.556035
0.609436, 0.732730
0.278805, 0.377548
0.739662, 0.850500
0.436881, 0.524273
0.751639, 0.857535
0.369350, 0.462102
0.641581, 0.760301
0.545490, 0.621794
0.568118, 0.694142
0.551302, 0.658224
nan, nan
0.521920, 0.644589
nan, nan
nan, nan
0.440633, 0.564681
nan, nan
0.555974, 0.685764
nan, nan
0.667918, 0.798162
0.496533, 0.621692
0.301347, 0.392621
0.276877, 0.372775
0.706438, 0.790856
0.434037, 0.527780
0.537914, 0.620138
0.451894, 0.535918
0.433772, 0.521591
0.667478, 0.776072
0.392628, 0.484364
0.628254, 0.740301
0.480271, 0.581025
0.635170, 0.745774
0.555476, 0.672735
0.717774, 0.838191
0.676676, 0.775800
0.317490, 0.409391
0.484506, 0.571191
0.581222, 0.697864
0.366096, 0.454759
0.517762, 0.596401
0.496061, 0.576081
0.322314, 0.414642
0.624435, 0.746590
0.452465, 0.554887
0.358538, 0.455607
0.671917, 0.774433
0.527249, 0.609494
0.606480, 0.731911
0.472229, 0.576115
0.545928, 0.651083
0.692018, 0.763118
0.607210, 0.728241
0.512112, 0.594561
0.531487, 0.632612
nan, nan
nan, nan
0.324159, 0.419291
nan, nan
0.459090, 0.565764
0.304057, 0.408503
0.590976, 0.667928
nan, nan
nan, nan
0.378056, 0.475482
0.791032, 0.890019
0.333106, 0.422265
0.433554, 0.518767
0.405917, 0.507363
0.551057, 0.657533
nan, nan
nan, nan
0.486496, 0.596163
nan, nan
0.376771, 0.477824
0.613239, 0.715051
0.269729, 0.371289
nan, nan
0.478278, 0.580986
nan, nan
0.343884, 0.441958
nan, nan
nan, nan
0.561803, 0.661459
0.443764, 0.544804
49.849834, 49.853996
0.749033, 0.818857
0.382886, 0.471523
0.412764, 0.500463
0.423368, 0.510145
0.644998, 0.752939
0.648703, 0.763506
0.291420, 0.390045
0.471511, 0.571062
0.514018, 0.593429
0.692161, 0.786713
0.625189, 0.710976
0.392549, 0.486736
0.637975, 0.744492
0.294371, 0.393345
0.487149, 0.594429
0.462788, 0.546712
0.463693, 0.573349
0.725629, 0.793044
0.768781, 0.836304
0.564522, 0.639736
0.757479, 0.826809
0.725463, 0.789164
0.852912, 0.910795
0.744663, 0.813580
0.898453, 0.979077
0.666141, 0.737048
0.722550, 0.794658
0.832013, 0.890687
0.880174, 0.937689
1.046475, 1.103172
0.769751, 0.848202
0.822324, 0.883072
0.722424, 0.798494
0.768404, 0.830801
nan, nan
0.946375, 1.000744
nan, nan
nan, nan
nan, nan
0.435081, 0.538272
0.614528, 0.690672
0.291439, 0.387131
0.761687, 0.826636
0.435636, 0.536119
0.627013, 0.724215
